Country Name,Country Code,Series Name,2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Palau,PLW,"Contraceptive prevalence, any method (% of married women ages 15-49)",..,..,..,..,..
Palau,PLW,Control of Corruption: Estimate,0.509996653,0.52951771,0.599186838,0.604154706,0.601521969
Palau,PLW,Cost of business start-up procedures (% of GNI per capita),2.9,2.2,..,..,..
Palau,PLW,"Current education expenditure, total (% of total expenditure in public institutions)",..,..,..,..,..
Palau,PLW,Current health expenditure (% of GDP),12.85856915,13.40278435,14.34041405,16.38419533,..
Palau,PLW,Forest area (% of land area),89.67391304,89.84782609,90.02173913,90.19565217,..
Palau,PLW,Fossil fuel energy consumption (% of total),..,..,..,..,..
Palau,PLW,Gini index,..,..,..,..,..
Palau,PLW,Government Effectiveness: Estimate,0.232958704,0.227962121,0.386291534,0.370898455,0.449828535
Palau,PLW,"Hospital beds (per 1,000 people)",..,..,..,..,..
Palau,PLW,Human capital index (HCI) (scale 0-1),0.567310631,..,0.588113487,..,..
Palau,PLW,"Immunization, DPT (% of children ages 12-23 months)",95,97,96,95,94
Palau,PLW,"Immunization, HepB3 (% of one-year-old children)",98,98,93,96,95
Palau,PLW,"Immunization, measles (% of children ages 12-23 months)",90,97,93,93,96
Palau,PLW,Individuals using the Internet (% of population),..,..,..,..,..
Palau,PLW,"Inflation, consumer prices (annual %)",2.109704641,0.267379679,0.218181818,2.612481858,12.35266384
Palau,PLW,"Intentional homicides (per 100,000 people)",11.1953875,..,..,..,..
Palau,PLW,"Internally displaced persons, total displaced by conflict and violence (number of people)",..,..,..,..,..
Palau,PLW,Lending interest rate (%),..,..,..,..,..
Palau,PLW,"Life expectancy at birth, total (years)",..,..,..,..,..
Palau,PLW,"Literacy rate, adult total (% of people ages 15 and above)",..,..,..,..,..
Palau,PLW,Logistics performance index: Overall (1=low to 5=high),..,..,..,..,..
Palau,PLW,Losses due to theft and vandalism (% of annual sales for affected firms),..,..,..,..,..
Palau,PLW,"Maternal mortality ratio (national estimate, per 100,000 live births)",..,..,..,..,..
Palau,PLW,Mobile cellular subscriptions (per 100 people),..,133.9584729,133.5410639,133.1557923,132.927167
Palau,PLW,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",..,..,..,..,..
Palau,PLW,Multidimensional poverty headcount ratio (World Bank) (% of population),..,..,..,..,..
Palau,PLW,Net migration,8,8,7,3,-20
Palau,PLW,Out-of-pocket expenditure (% of current health expenditure),14.40215683,13.51921749,14.99951267,14.98088646,..
Palau,PLW,"Persistence to last grade of primary, total (% of cohort)",..,..,..,..,..
Palau,PLW,"Physicians (per 1,000 people)",..,..,1.778,..,..
Palau,PLW,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",..,..,..,..,..
Palau,PLW,Political Stability and Absence of Violence/Terrorism: Estimate,1.194799542,1.171670437,1.166012168,1.172233224,1.096862912
Palau,PLW,Population living in slums (% of urban population),..,..,..,..,..
Palau,PLW,Pregnant women receiving prenatal care (%),..,..,..,..,..
Palau,PLW,Prevalence of moderate or severe food insecurity in the population (%),..,..,..,..,..
Palau,PLW,Prevalence of severe food insecurity in the population (%),..,..,..,..,..
Palau,PLW,Prevalence of undernourishment (% of population),..,..,..,..,..
Palau,PLW,"Primary completion rate, total (% of relevant age group)",..,..,..,98.4189682,..
Palau,PLW,Profit tax (% of commercial profits),65.8,65.8,..,..,..
Palau,PLW,Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),..,..,..,..,..
Palau,PLW,Proportion of seats held by women in national parliaments (%),12.5,12.5,6.25,6.25,6.25
Palau,PLW,"Pupil-teacher ratio, primary",..,..,..,..,..
Palau,PLW,Rail lines (total route-km),..,..,..,..,..
Palau,PLW,Refugee population by country or territory of asylum,..,..,..,..,..
Palau,PLW,Regulatory Quality: Estimate,0.106942423,0.465048999,0.547488928,0.531117499,0.442982525
Palau,PLW,Risk of impoverishing expenditure for surgical care (% of people at risk),..,..,..,..,..
Palau,PLW,Rule of Law: Estimate,1.001824379,0.782942474,0.685480654,0.714702249,0.952804446
Palau,PLW,"Share of youth not in education, employment or training, total (% of youth population)",..,..,18.041,..,..
Palau,PLW,Statistical performance indicators (SPI): Overall score (scale 0-100),..,..,51.96375,51.74625,48.32125
Palau,PLW,"Suicide mortality rate (per 100,000 population)",..,..,..,..,..
Palau,PLW,"Survival to age 65, female (% of cohort)",66.667456,68.047646,69.77721,71.77862,69.113918
Palau,PLW,"Survival to age 65, male (% of cohort)",50.250197,50.688717,51.367308,52.362783,51.699674
Palau,PLW,Total greenhouse gas emissions (kt of CO2 equivalent),244.919492,252.704186,195.78888,..,..
Palau,PLW,Total tax and contribution rate (% of profit),75.8,76.6,..,..,..
Palau,PLW,"Unemployment, total (% of total labor force) (national estimate)",..,..,0.765,..,..
Palau,PLW,Voice and Accountability: Estimate,1.123436809,1.063780069,1.078569651,1.048508406,1.064814568
Palau,PLW,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",..,..,..,..,..
Palau,PLW,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",..,..,..,..,..
Panama,PAN,Access to electricity (% of population),93.8,93.9,95.3,95.3,95
Panama,PAN,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),..,..,..,44.97,..
Panama,PAN,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),17.46044354,16.73969557,..,..,..
Panama,PAN,"Air transport, passengers carried",12631703,12497758,3074172,8208378,..
Panama,PAN,Compensation of employees (current LCU),3149970203,3363546756,3559259163,3927977848,..
Panama,PAN,"Contraceptive prevalence, any method (% of married women ages 15-49)",..,..,..,..,..
Panama,PAN,Control of Corruption: Estimate,-0.610022247,-0.643557012,-0.584034085,-0.591235816,-0.634607255
Panama,PAN,Cost of business start-up procedures (% of GNI per capita),6.1,5.8,..,..,..
Panama,PAN,"Current education expenditure, total (% of total expenditure in public institutions)",..,..,..,..,..
Panama,PAN,Current health expenditure (% of GDP),7.87820292,8.46795654,10.8049345,9.68179989,..
Panama,PAN,Forest area (% of land area),57.11337288,56.95942303,56.80560798,56.65170262,..
Panama,PAN,Fossil fuel energy consumption (% of total),..,..,..,..,..
Panama,PAN,Gini index,49.2,49.8,..,50.9,..
Panama,PAN,Government Effectiveness: Estimate,0.012690499,0.099935658,0.16477868,0.124233782,-0.127450809
Panama,PAN,"Hospital beds (per 1,000 people)",1.96,1.94,1.92,..,..
Panama,PAN,Human capital index (HCI) (scale 0-1),0.513944387,..,0.501601994,..,..
Panama,PAN,"Immunization, DPT (% of children ages 12-23 months)",88,88,74,87,87
Panama,PAN,"Immunization, HepB3 (% of one-year-old children)",88,88,74,87,87
Panama,PAN,"Immunization, measles (% of children ages 12-23 months)",98,97,80,92,92
Panama,PAN,Individuals using the Internet (% of population),61.8055,63.6284,72.61,73.0556,73.6085
Panama,PAN,"Inflation, consumer prices (annual %)",0.761578359,-0.355083821,-1.550275408,1.630703373,2.859651288
Panama,PAN,"Intentional homicides (per 100,000 people)",9.627262872,11.34072938,11.64307953,12.73192383,..
Panama,PAN,"Internally displaced persons, total displaced by conflict and violence (number of people)",..,..,..,..,..
Panama,PAN,Lending interest rate (%),6.882799663,7.09,7.008333333,6.936666667,6.9075
Panama,PAN,"Life expectancy at birth, total (years)",77.863,77.81,76.657,76.223,76.826
Panama,PAN,"Literacy rate, adult total (% of people ages 15 and above)",95.41181183,95.73607635,..,..,..
Panama,PAN,Logistics performance index: Overall (1=low to 5=high),3.28,..,..,..,3.1
Panama,PAN,Losses due to theft and vandalism (% of annual sales for affected firms),..,..,..,..,..
Panama,PAN,"Maternal mortality ratio (national estimate, per 100,000 live births)",..,..,..,..,..
Panama,PAN,Mobile cellular subscriptions (per 100 people),137.3834585,137.6404715,142.2454753,147.7006123,156.3065885
Panama,PAN,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",..,4.2,..,..,..
Panama,PAN,Multidimensional poverty headcount ratio (World Bank) (% of population),..,..,..,2.4,..
Panama,PAN,Net migration,11130,10623,5473,5473,7967
Panama,PAN,Out-of-pocket expenditure (% of current health expenditure),35.70438766,37.61917496,39.5986557,37.33168793,..
Panama,PAN,"Persistence to last grade of primary, total (% of cohort)",..,94.00076294,..,..,..
Panama,PAN,"Physicians (per 1,000 people)",1.61,1.638,1.629,..,..
Panama,PAN,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",..,..,..,..,..
Panama,PAN,Political Stability and Absence of Violence/Terrorism: Estimate,0.252037287,0.290878117,0.235460699,0.307120055,0.297832072
Panama,PAN,Population living in slums (% of urban population),16.3,..,..,..,..
Panama,PAN,Pregnant women receiving prenatal care (%),..,..,..,..,..
Panama,PAN,Prevalence of moderate or severe food insecurity in the population (%),..,..,..,..,..
Panama,PAN,Prevalence of severe food insecurity in the population (%),..,..,..,..,..
Panama,PAN,Prevalence of undernourishment (% of population),5.2,4.7,4.9,5.3,..
Panama,PAN,"Primary completion rate, total (% of relevant age group)",92.76300049,86.46233368,87.01386261,94.77577209,..
Panama,PAN,Profit tax (% of commercial profits),12.4,12.4,..,..,..
Panama,PAN,Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),..,..,..,..,..
Panama,PAN,Proportion of seats held by women in national parliaments (%),18.30985915,21.12676056,22.53521127,22.53521127,22.53521127
Panama,PAN,"Pupil-teacher ratio, primary",..,..,..,..,..
Panama,PAN,Rail lines (total route-km),..,..,..,..,..
Panama,PAN,Refugee population by country or territory of asylum,2501,2536,2562,2542,2576
Panama,PAN,Regulatory Quality: Estimate,0.385193199,0.380994022,0.322711378,0.177574456,0.127132148
Panama,PAN,Risk of impoverishing expenditure for surgical care (% of people at risk),..,..,..,..,..
Panama,PAN,Rule of Law: Estimate,-0.159152254,-0.192042068,-0.285406232,-0.2686961,-0.360025138
Panama,PAN,"Share of youth not in education, employment or training, total (% of youth population)",16.381,16.683,18.735,19.298,17.564
Panama,PAN,Statistical performance indicators (SPI): Overall score (scale 0-100),57.90833333,59.58458333,65.29541667,67.62833333,70.48666667
Panama,PAN,"Suicide mortality rate (per 100,000 population)",2.9,2.9,..,..,..
Panama,PAN,"Survival to age 65, female (% of cohort)",87.451501,86.981138,86.273978,85.866801,86.460689
Panama,PAN,"Survival to age 65, male (% of cohort)",78.445239,77.675039,76.593285,76.058511,77.087017
Panama,PAN,Total greenhouse gas emissions (kt of CO2 equivalent),17297.37902,20588.87322,17231.02452,..,..
Panama,PAN,Total tax and contribution rate (% of profit),37.2,37.2,..,..,..
Panama,PAN,"Unemployment, total (% of total labor force) (national estimate)",5.313,6.409,18.548,10.293,8.281
Panama,PAN,Voice and Accountability: Estimate,0.558176339,0.599114895,0.574825227,0.542196512,0.53858304
Panama,PAN,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",..,..,..,..,..
Panama,PAN,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",..,..,..,..,..
Papua New Guinea,PNG,Access to electricity (% of population),16.6,23.6,20.5,20.9,19
Papua New Guinea,PNG,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),..,..,..,..,..
Papua New Guinea,PNG,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),..,..,..,..,..
Papua New Guinea,PNG,"Air transport, passengers carried",1831903,2029701,932389,1039010,..
Papua New Guinea,PNG,Compensation of employees (current LCU),2676828459,2632839654,2671513823,2986991718,3133943024
Papua New Guinea,PNG,"Contraceptive prevalence, any method (% of married women ages 15-49)",36.7,..,..,..,..
Papua New Guinea,PNG,Control of Corruption: Estimate,-0.868210077,-1.002332568,-0.596712232,-0.770218611,-0.696246028
Papua New Guinea,PNG,Cost of business start-up procedures (% of GNI per capita),20.5,18.6,..,..,..
Papua New Guinea,PNG,"Current education expenditure, total (% of total expenditure in public institutions)",..,..,..,..,..
Papua New Guinea,PNG,Current health expenditure (% of GDP),2.30051899,2.3253386,2.30193973,2.32032132,..
Papua New Guinea,PNG,Forest area (% of land area),79.32433865,79.25029811,79.17625756,79.10221702,..
Papua New Guinea,PNG,Fossil fuel energy consumption (% of total),..,..,..,..,..
Papua New Guinea,PNG,Gini index,..,..,..,..,..
Papua New Guinea,PNG,Government Effectiveness: Estimate,-0.65572989,-0.79249388,-0.827988863,-0.886141121,-0.807290256
Papua New Guinea,PNG,"Hospital beds (per 1,000 people)",..,0.17,..,..,..
Papua New Guinea,PNG,Human capital index (HCI) (scale 0-1),0.424772054,..,0.429185003,..,..
Papua New Guinea,PNG,"Immunization, DPT (% of children ages 12-23 months)",35,35,39,31,36
Papua New Guinea,PNG,"Immunization, HepB3 (% of one-year-old children)",35,35,39,31,36
Papua New Guinea,PNG,"Immunization, measles (% of children ages 12-23 months)",37,37,47,38,44
Papua New Guinea,PNG,Individuals using the Internet (% of population),..,19.9783,24.3969,25.7426,26.991
Papua New Guinea,PNG,"Inflation, consumer prices (annual %)",4.374489215,3.928672909,4.871673986,4.48359014,5.253239222
Papua New Guinea,PNG,"Intentional homicides (per 100,000 people)",..,..,..,..,..
Papua New Guinea,PNG,"Internally displaced persons, total displaced by conflict and violence (number of people)",12000,14000,14000,24000,85000
Papua New Guinea,PNG,Lending interest rate (%),9.075,8.650833333,7.700833333,7.6425,7.990833333
Papua New Guinea,PNG,"Life expectancy at birth, total (years)",65.182,65.474,65.787,65.351,65.958
Papua New Guinea,PNG,"Literacy rate, adult total (% of people ages 15 and above)",..,..,..,..,..
Papua New Guinea,PNG,Logistics performance index: Overall (1=low to 5=high),2.17,..,..,..,2.7
Papua New Guinea,PNG,Losses due to theft and vandalism (% of annual sales for affected firms),..,..,..,..,..
Papua New Guinea,PNG,"Maternal mortality ratio (national estimate, per 100,000 live births)",..,..,..,..,..
Papua New Guinea,PNG,Mobile cellular subscriptions (per 100 people),46.09170728,47.52430342,49.41720925,48.42485057,..
Papua New Guinea,PNG,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",..,24.9,..,..,..
Papua New Guinea,PNG,Multidimensional poverty headcount ratio (World Bank) (% of population),..,..,..,..,..
Papua New Guinea,PNG,Net migration,24688,22977,10695,10695,-800
Papua New Guinea,PNG,Out-of-pocket expenditure (% of current health expenditure),9.59954548,9.52710056,10.4240942,10.35447788,..
Papua New Guinea,PNG,"Persistence to last grade of primary, total (% of cohort)",..,..,..,..,..
Papua New Guinea,PNG,"Physicians (per 1,000 people)",0.065,0.061,..,0.063,..
Papua New Guinea,PNG,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",..,..,..,..,..
Papua New Guinea,PNG,Political Stability and Absence of Violence/Terrorism: Estimate,-0.656307817,-0.705046415,-0.653707087,-0.576708913,-0.609061778
Papua New Guinea,PNG,Population living in slums (% of urban population),..,..,..,..,..
Papua New Guinea,PNG,Pregnant women receiving prenatal care (%),76.1,..,..,..,..
Papua New Guinea,PNG,Prevalence of moderate or severe food insecurity in the population (%),..,..,..,..,..
Papua New Guinea,PNG,Prevalence of severe food insecurity in the population (%),..,..,..,..,..
Papua New Guinea,PNG,Prevalence of undernourishment (% of population),23.4,23.1,23.1,23.4,..
Papua New Guinea,PNG,"Primary completion rate, total (% of relevant age group)",..,..,..,..,..
Papua New Guinea,PNG,Profit tax (% of commercial profits),23.2,23.2,..,..,..
Papua New Guinea,PNG,Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),..,..,..,..,..
Papua New Guinea,PNG,Proportion of seats held by women in national parliaments (%),0,0,0,0,1.739130435
Papua New Guinea,PNG,"Pupil-teacher ratio, primary",..,..,..,..,..
Papua New Guinea,PNG,Rail lines (total route-km),..,..,..,..,..
Papua New Guinea,PNG,Refugee population by country or territory of asylum,10022,9698,10781,11839,10524
Papua New Guinea,PNG,Regulatory Quality: Estimate,-0.528640509,-0.543229759,-0.683947444,-0.829443157,-0.682209134
Papua New Guinea,PNG,Risk of impoverishing expenditure for surgical care (% of people at risk),97.8,..,96.1,96,95.8
Papua New Guinea,PNG,Rule of Law: Estimate,-0.764962137,-0.800446093,-0.711277246,-0.751807809,-0.616135001
Papua New Guinea,PNG,"Share of youth not in education, employment or training, total (% of youth population)",..,..,..,..,27.69
Papua New Guinea,PNG,Statistical performance indicators (SPI): Overall score (scale 0-100),40.925,40.84625,44.78208333,45.81708333,45.98208333
Papua New Guinea,PNG,"Suicide mortality rate (per 100,000 population)",2.9,3,..,..,..
Papua New Guinea,PNG,"Survival to age 65, female (% of cohort)",70.698306,71.74763,71.891707,70.820144,72.584369
Papua New Guinea,PNG,"Survival to age 65, male (% of cohort)",58.32391,58.357812,59.275298,57.706962,59.08303
Papua New Guinea,PNG,Total greenhouse gas emissions (kt of CO2 equivalent),20064.63485,20327.16169,18397.91713,..,..
Papua New Guinea,PNG,Total tax and contribution rate (% of profit),39.3,37.1,..,..,..
Papua New Guinea,PNG,"Unemployment, total (% of total labor force) (national estimate)",..,..,..,..,2.689
Papua New Guinea,PNG,Voice and Accountability: Estimate,0.063563302,0.094208039,0.033630703,0.030243371,-0.014180064
Papua New Guinea,PNG,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",56.7,..,..,..,..
Papua New Guinea,PNG,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",61.6,..,..,..,..
Paraguay,PRY,Access to electricity (% of population),99.6,99.7,99.7,100,100
Paraguay,PRY,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),..,..,..,54.42,..
Paraguay,PRY,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),16.86380776,16.97338735,10.4858107,..,..
Paraguay,PRY,"Air transport, passengers carried",710407,632389,131713,111964,..
Paraguay,PRY,Compensation of employees (current LCU),1.72E+13,1.85E+13,1.97E+13,2.00E+13,2.12E+13
Paraguay,PRY,"Contraceptive prevalence, any method (% of married women ages 15-49)",..,..,..,..,..
Paraguay,PRY,Control of Corruption: Estimate,-0.870616138,-0.893414497,-0.857943475,-1.025977373,-1.090223432
Paraguay,PRY,Cost of business start-up procedures (% of GNI per capita),58.4,52.2,..,..,..
Paraguay,PRY,"Current education expenditure, total (% of total expenditure in public institutions)",..,..,94.20191956,94.24822998,94.56694794
Paraguay,PRY,Current health expenditure (% of GDP),6.74497652,7.16081905,7.67533064,8.03277016,..
Paraguay,PRY,Forest area (% of land area),41.93538887,41.23231815,40.52922225,39.82614322,..
Paraguay,PRY,Fossil fuel energy consumption (% of total),..,..,..,..,..
Paraguay,PRY,Gini index,46,45.7,43.5,42.9,45.1
Paraguay,PRY,Government Effectiveness: Estimate,-0.604826033,-0.576705813,-0.565058231,-0.655436873,-0.613315761
Paraguay,PRY,"Hospital beds (per 1,000 people)",0.9,0.9,1.01,..,..
Paraguay,PRY,Human capital index (HCI) (scale 0-1),0.527505994,..,0.528180063,..,..
Paraguay,PRY,"Immunization, DPT (% of children ages 12-23 months)",88,86,79,70,69
Paraguay,PRY,"Immunization, HepB3 (% of one-year-old children)",88,86,79,70,69
Paraguay,PRY,"Immunization, measles (% of children ages 12-23 months)",93,87,80,68,54
Paraguay,PRY,Individuals using the Internet (% of population),64.9935,68.5176,73.9575,77.0184,76.2592
Paraguay,PRY,"Inflation, consumer prices (annual %)",3.975610157,2.757097276,1.767515924,4.787983101,9.765566672
Paraguay,PRY,"Intentional homicides (per 100,000 people)",7.713405246,8.483885938,7.267293628,7.831380386,..
Paraguay,PRY,"Internally displaced persons, total displaced by conflict and violence (number of people)",..,..,..,..,..
Paraguay,PRY,Lending interest rate (%),15.71770639,15.48426384,13.53731441,12.50973887,..
Paraguay,PRY,"Life expectancy at birth, total (years)",73.568,73.621,73.182,70.262,70.475
Paraguay,PRY,"Literacy rate, adult total (% of people ages 15 and above)",94.02079773,93.21353149,94.54454803,..,..
Paraguay,PRY,Logistics performance index: Overall (1=low to 5=high),2.78,..,..,..,2.7
Paraguay,PRY,Losses due to theft and vandalism (% of annual sales for affected firms),..,..,..,..,..
Paraguay,PRY,"Maternal mortality ratio (national estimate, per 100,000 live births)",..,..,..,..,..
Paraguay,PRY,Mobile cellular subscriptions (per 100 people),115.4634996,118.8639678,118.8308269,118.9635011,127.7049687
Paraguay,PRY,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",..,4.6,..,..,..
Paraguay,PRY,Multidimensional poverty headcount ratio (World Bank) (% of population),2.6,1.8,1.4,1.3,1.8
Paraguay,PRY,Net migration,-16470,-16270,-8230,-8230,-12499
Paraguay,PRY,Out-of-pocket expenditure (% of current health expenditure),43.87631607,41.96775436,37.87582779,35.93767929,..
Paraguay,PRY,"Persistence to last grade of primary, total (% of cohort)",..,..,..,97.06732941,..
Paraguay,PRY,"Physicians (per 1,000 people)",1.462,..,1.0515,3.242,..
Paraguay,PRY,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",..,..,..,..,..
Paraguay,PRY,Political Stability and Absence of Violence/Terrorism: Estimate,-0.086801514,-0.018059423,0.016684934,-0.000999591,0.035977952
Paraguay,PRY,Population living in slums (% of urban population),15.05286,..,15.1,..,..
Paraguay,PRY,Pregnant women receiving prenatal care (%),..,..,..,..,..
Paraguay,PRY,Prevalence of moderate or severe food insecurity in the population (%),21.3,24,25.3,25.9,..
Paraguay,PRY,Prevalence of severe food insecurity in the population (%),4.1,5.2,5.6,6.1,..
Paraguay,PRY,Prevalence of undernourishment (% of population),2.9,3.3,3.5,4.2,..
Paraguay,PRY,"Primary completion rate, total (% of relevant age group)",..,..,82.98597717,..,86.16710663
Paraguay,PRY,Profit tax (% of commercial profits),9.6,9.6,..,..,..
Paraguay,PRY,Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),..,..,..,..,..
Paraguay,PRY,Proportion of seats held by women in national parliaments (%),15,15,16.25,16.25,17.5
Paraguay,PRY,"Pupil-teacher ratio, primary",..,..,..,..,..
Paraguay,PRY,Rail lines (total route-km),..,..,..,..,..
Paraguay,PRY,Refugee population by country or territory of asylum,260,1014,1686,4484,5420
Paraguay,PRY,Regulatory Quality: Estimate,-0.089519158,-0.137215763,-0.139662296,-0.222117677,-0.169901669
Paraguay,PRY,Risk of impoverishing expenditure for surgical care (% of people at risk),21.9,21.3,20,18.4,21.1
Paraguay,PRY,Rule of Law: Estimate,-0.602721274,-0.568127096,-0.428430766,-0.575048804,-0.590548575
Paraguay,PRY,"Share of youth not in education, employment or training, total (% of youth population)",..,..,..,..,..
Paraguay,PRY,Statistical performance indicators (SPI): Overall score (scale 0-100),58.97208333,61.05625,64.84375,74.37875,75.83375
Paraguay,PRY,"Suicide mortality rate (per 100,000 population)",6,6,..,..,..
Paraguay,PRY,"Survival to age 65, female (% of cohort)",81.929564,82.131791,80.868378,77.567,77.960041
Paraguay,PRY,"Survival to age 65, male (% of cohort)",71.897105,71.899306,70.007685,64.864713,65.4633
Paraguay,PRY,Total greenhouse gas emissions (kt of CO2 equivalent),48376.14553,49371.36829,50784.02825,..,..
Paraguay,PRY,Total tax and contribution rate (% of profit),35,35,..,..,..
Paraguay,PRY,"Unemployment, total (% of total labor force) (national estimate)",6.217,6.595,7.548,7.311,6.755
Paraguay,PRY,Voice and Accountability: Estimate,0.031939447,0.05299231,0.046724774,0.004173697,0.001824836
Paraguay,PRY,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",..,..,..,..,..
Paraguay,PRY,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",..,..,..,..,..
Peru,PER,Access to electricity (% of population),95.2,95.6,96.2,95.6,96.2
Peru,PER,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),..,..,..,57.5,..
Peru,PER,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),18.39126154,18.91030331,11.49849297,10.06529344,..
Peru,PER,"Air transport, passengers carried",17758527.27,18820572,5705074,9053965,..
Peru,PER,Compensation of employees (current LCU),24356116032,25153714925,26445303876,26772383324,..
Peru,PER,"Contraceptive prevalence, any method (% of married women ages 15-49)",76.3,75.9,77.4,..,..
Peru,PER,Control of Corruption: Estimate,-0.597704649,-0.509206772,-0.524174213,-0.653225958,-0.807577431
Peru,PER,Cost of business start-up procedures (% of GNI per capita),7.5,9.4,..,..,..
Peru,PER,"Current education expenditure, total (% of total expenditure in public institutions)",83.17677307,85.19776917,86.55557251,81.91580963,80.10112762
Peru,PER,Current health expenditure (% of GDP),5.15967131,5.17916393,6.28521156,6.15173197,..
Peru,PER,Forest area (% of land area),56.77815625,56.643125,56.50810156,56.37307289,..
Peru,PER,Fossil fuel energy consumption (% of total),..,..,..,..,..
Peru,PER,Gini index,42.4,41.5,43.7,40.1,40.3
Peru,PER,Government Effectiveness: Estimate,-0.323707879,-0.125799328,-0.294040531,-0.294465482,-0.397766113
Peru,PER,"Hospital beds (per 1,000 people)",1.59,1.58,1.64,1.6,..
Peru,PER,Human capital index (HCI) (scale 0-1),0.594615281,..,0.605192661,..,..
Peru,PER,"Immunization, DPT (% of children ages 12-23 months)",88,88,72,82,82
Peru,PER,"Immunization, HepB3 (% of one-year-old children)",88,88,72,82,82
Peru,PER,"Immunization, measles (% of children ages 12-23 months)",86,85,77,78,74
Peru,PER,Individuals using the Internet (% of population),55.0543,59.9505,65.2518,71.1078,74.675
Peru,PER,"Inflation, consumer prices (annual %)",1.50915423,2.252121914,2.002412058,4.271663815,8.333706301
Peru,PER,"Intentional homicides (per 100,000 people)",7.613974239,7.265834382,5.71389864,..,..
Peru,PER,"Internally displaced persons, total displaced by conflict and violence (number of people)",59000,60000,60000,60000,73000
Peru,PER,Lending interest rate (%),14.539125,14.38545,12.93833333,10.97950833,12.59725833
Peru,PER,"Life expectancy at birth, total (years)",76.009,76.156,73.665,72.377,73.385
Peru,PER,"Literacy rate, adult total (% of people ages 15 and above)",94.40827179,..,94.49793243,..,..
Peru,PER,Logistics performance index: Overall (1=low to 5=high),2.69,..,..,..,3
Peru,PER,Losses due to theft and vandalism (% of annual sales for affected firms),..,..,..,..,..
Peru,PER,"Maternal mortality ratio (national estimate, per 100,000 live births)",..,..,..,..,..
Peru,PER,Mobile cellular subscriptions (per 100 people),130.8994047,121.3854737,118.176464,127.8361756,122.0264016
Peru,PER,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",..,7.6,..,..,..
Peru,PER,Multidimensional poverty headcount ratio (World Bank) (% of population),5.1,4.6,7,4.1,4
Peru,PER,Net migration,326831,136558,79456,68012,-60652
Peru,PER,Out-of-pocket expenditure (% of current health expenditure),29.40898895,28.13241577,22.76672554,27.21529961,..
Peru,PER,"Persistence to last grade of primary, total (% of cohort)",..,..,95.46115875,97.96527863,..
Peru,PER,"Physicians (per 1,000 people)",1.36,..,..,1.646,..
Peru,PER,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",..,..,..,..,..
Peru,PER,Political Stability and Absence of Violence/Terrorism: Estimate,-0.276951969,-0.163659349,-0.357738912,-0.355285466,-0.446338385
Peru,PER,Population living in slums (% of urban population),..,..,..,..,..
Peru,PER,Pregnant women receiving prenatal care (%),98.1,98.2,98.1,..,..
Peru,PER,Prevalence of moderate or severe food insecurity in the population (%),..,..,..,..,..
Peru,PER,Prevalence of severe food insecurity in the population (%),..,..,..,..,..
Peru,PER,Prevalence of undernourishment (% of population),5.9,6.2,6.5,7,..
Peru,PER,"Primary completion rate, total (% of relevant age group)",89.45751953,91.06607819,..,102.2532578,102.5783691
Peru,PER,Profit tax (% of commercial profits),22.7,22.7,..,..,..
