Country Name,Country Code,Series Name,Series Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],,,,,,,,,,,,,,,,,,
Sweden,SWE,Rail lines (total route-km),IS.RRS.TOTL.KM,9689,9716,9684,9684,9708,9701,9711,9714,..,..,,,,,,,,,,,,,,,,,,
Sweden,SWE,Refugee population by country or territory of asylum,SM.POP.REFG,142197,169516,230158,240954,248210,253787,248372,240854,277726,237632,,,,,,,,,,,,,,,,,,
Sweden,SWE,Regulatory Quality: Estimate,RQ.EST,1.805163264,1.803804874,1.842773318,1.789616466,1.825504899,1.793261528,1.678616405,1.745321631,1.681576967,..,,,,,,,,,,,,,,,,,,
Sweden,SWE,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,0,0,0,0,0,0,0,0,0,..,,,,,,,,,,,,,,,,,,
Sweden,SWE,Rule of Law: Estimate,RL.EST,1.9751724,1.990263104,1.952418804,1.817896962,1.783937216,1.791921258,1.766856194,1.70026207,1.690068483,..,,,,,,,,,,,,,,,,,,
Sweden,SWE,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,7.254,6.809,6.589,6.273,6.174,5.527,6.517,5.073,4.958,5.118,,,,,,,,,,,,,,,,,,
Sweden,SWE,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,..,..,88.02958333,88.67125,88.72166667,88.52416667,89.58875,92.60958333,92.22791667,..,,,,,,,,,,,,,,,,,,
Sweden,SWE,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,14.8,15.7,14.6,15,14.9,14.7,..,..,..,..,,,,,,,,,,,,,,,,,,
Sweden,SWE,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,92.969477,93.128627,93.171519,93.311372,93.446706,93.636601,93.802506,93.958866,94.066636,..,,,,,,,,,,,,,,,,,,
Sweden,SWE,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,89.319714,89.317072,89.547773,89.77459,89.9381,90.56354,90.047059,90.137552,91.077619,..,,,,,,,,,,,,,,,,,,
Sweden,SWE,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,51285.95807,51265.79253,50783.37711,50356.36951,47719.34411,46792.36081,45458.82211,..,..,..,,,,,,,,,,,,,,,,,,
Sweden,SWE,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,49.1,49.1,49.1,49.1,49.1,49.1,..,..,..,..,,,,,,,,,,,,,,,,,,
Sweden,SWE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.954,7.432,6.99,6.718,6.365,6.833,8.291,8.722,7.392,7.611,,,,,,,,,,,,,,,,,,
Sweden,SWE,Voice and Accountability: Estimate,VA.EST,1.61111927,1.565330386,1.564685822,1.569257379,1.580299258,1.558851957,1.498141766,1.49325943,1.521039724,..,,,,,,,,,,,,,,,,,,
Sweden,SWE,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Sweden,SWE,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Access to electricity (% of population),EG.ELC.ACCS.ZS,90.2,90,89.8,89.6,86,89.2,89,88.8,89,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Air transport, passengers carried",IS.AIR.PSGR,475932,17902,18117,17564,17896.92117,18456.64505,299469,672219,..,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Compensation of employees (current LCU),GC.XPN.COMP.CN,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Control of Corruption: Estimate,CC.EST,-1.560017109,-1.568814278,-1.592816949,-1.583107471,-1.648082852,-1.707754374,-1.73549366,-1.798400283,-1.775999069,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,14.4,8.5,8.9,7.9,7.6,8.1,..,..,..,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Forest area (% of land area),AG.LND.FRST.ZS,2.810434025,2.843108425,2.843108425,2.843108425,2.843108425,2.843108425,2.843108425,2.843108425,..,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,97.79178143,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,26.6,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Government Effectiveness: Estimate,GE.EST,-1.404578686,-1.626683116,-1.85051465,-1.799970627,-1.702330589,-1.744866371,-1.753689885,-1.766160727,-1.752044916,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.5,1.47,1.46,1.4,1.26,1.26,1.39,1.43,..,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,43,41,42,48,47,54,49,48,46,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,47,41,42,48,47,54,49,48,46,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,54,53,62,67,63,65,59,59,41,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Individuals using the Internet (% of population),IT.NET.USER.ZS,28.09,29.9798,31.8696,32.7,33.77,34.65,35.78,..,..,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Internally displaced persons, total displaced by conflict and violence (number of people)",VC.IDP.TOCV,7600000,6600000,6326000,6784000,6119000,6495000,6568000,6662000,6865000,7248000,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.153,65.124,65.993,68.481,70.145,71.822,72.14,72.063,72.3,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,86.30000305,..,..,..,..,..,..,94.41914368,..,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,2.090922,..,1.598322,..,2.3,..,..,..,2.3,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Losses due to theft and vandalism (% of annual sales for affected firms),IC.FRM.CRIM.ZS,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,69.94612757,74.52298021,70.39486714,81.04987454,88.60117817,88.23642913,80.20304156,79.67746006,..,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..,..,..,..,..,9.1,..,..,..,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Net migration,SM.POP.NETM,-1457678,-827474,-133823,-293599,513647,500572,270006,212187,734304,757103,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,..,..,..,..,..,..,68.38844299,87.38059998,89.1786499,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1.446,..,1.186,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.74882412,-2.965176821,-2.906036139,-2.612917662,-2.736278534,-2.730331182,-2.71175766,-2.65949297,-2.79725194,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,9.4,11.1,13.5,16.8,20.1,23.6,25.7,27.8,..,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,55.6847496,55.752491,58.26871872,61.85902023,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,23,23,23,23,23,23,..,..,..,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP1.ZS,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,12,12.4,13.2,13.2,13.2,13.2,11.2,11.2,11.2,10.8,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Rail lines (total route-km),IS.RRS.TOTL.KM,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Refugee population by country or territory of asylum,SM.POP.REFG,677751,555766,562821,571298,578956,578525,584034,589542,593844,595953,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Regulatory Quality: Estimate,RQ.EST,-1.684552789,-1.664717913,-1.684930086,-1.852445841,-1.759668589,-1.77942121,-1.891613841,-1.646809816,-1.823899746,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,9,17.1,16.3,31.6,58.9,42.6,75.2,..,..,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Rule of Law: Estimate,RL.EST,-1.357715845,-1.435190082,-1.99247241,-2.096120119,-2.054050684,-2.087435246,-2.087320328,-2.082003117,-2.069442272,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,..,..,..,21.77791667,25.98875,26.45375,25.44083333,31.40708333,31.92041667,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,1.8,1.7,1.6,1.8,1.9,2,..,..,..,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,73.004678,75.34749,76.442628,82.55943,83.091188,83.953894,83.808298,83.357266,84.601201,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,50.737747,55.115827,57.032378,58.873241,64.315206,69.617048,71.033024,71.417733,70.370389,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,46286.62543,44503.58762,43527.15344,45708.65357,47033.21899,47606.12931,47112.47483,..,..,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,42.7,42.7,42.7,42.7,42.7,42.7,..,..,..,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Voice and Accountability: Estimate,VA.EST,-1.878198862,-1.922479272,-1.986694574,-1.969474912,-1.968351245,-1.992729425,-1.930908203,-1.911936998,-1.893770814,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.1,98,99.3,99.3,99.3,99.4,99.5,99.6,100,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,11.46,..,..,47.02,..,..,..,39.49,..,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,"Air transport, passengers carried",IS.AIR.PSGR,1064176.328,1034477,1037897,580374,492320,539094.616,260316,125163.504,..,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,Compensation of employees (current LCU),GC.XPN.COMP.CN,..,..,..,..,..,..,..,2760231183,3144917093,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,29.3,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,Control of Corruption: Estimate,CC.EST,-1.132050395,-1.148015976,-1.163225532,-1.347990513,-1.428293705,-1.345553517,-1.344798326,-1.354080081,-1.434153557,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,23.3,21.5,16.8,19.3,18,17.5,..,..,..,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,..,86.0194397,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.67,6.91,6.96,6.85,7.01,6.95,8.18,8.01,..,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,Forest area (% of land area),AG.LND.FRST.ZS,3.022206851,3.039123856,3.039123856,3.039123856,3.039123856,3.046328986,3.053534116,3.060739246,..,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,45.98414186,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,Gini index,SI.POV.GINI,..,34,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,Government Effectiveness: Estimate,GE.EST,-0.791394651,-0.904887021,-1.091655612,-1.185950756,-1.163915634,-1.116714597,-0.75962162,-0.64694953,-0.756126046,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,4.65,4.58,4.56,4.49,4.43,4.35,4.36,4.32,..,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,0.533,0.542126298,..,0.504116356,..,..,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,97,96,96,96,96,97,97,97,97,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,97,96,97,96,96,97,97,97,97,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,98,97,97,98,98,98,98,97,98,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,Individuals using the Internet (% of population),IT.NET.USER.ZS,17.49,18.98,20.47,21.96,..,..,27.5441,28.34,36.0872,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.104427651,5.714559496,6.004580823,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,..,..,..,..,..,..,0.911643224,..,..,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,"Internally displaced persons, total displaced by conflict and violence (number of people)",VC.IDP.TOCV,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,Lending interest rate (%),FR.INR.LEND,24.53123634,25.83626016,24.94314,29.64670088,27.18879646,23.54970722,..,..,..,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.069,69.306,69.549,69.905,70.353,70.867,67.994,71.594,71.288,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,2.527419,..,2.062743,..,2.34,..,..,..,2.5,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,Losses due to theft and vandalism (% of annual sales for affected firms),IC.FRM.CRIM.ZS,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,..,..,7,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,96.06972949,99.58867028,107.7324632,110.9626605,109.5514394,117.7572718,121.3847714,118.8094765,..,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..,..,..,..,..,9,..,..,..,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,7,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,Net migration,SM.POP.NETM,-21933,-18984,-16029,-13082,-10135,-7192,-3564,-3564,-19999,-19999,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,62.19,62.58,66,63.15,68.42,71.22,65.16,63.54,..,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,98.61795044,99.08341217,98.95677948,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1.708,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.693340778,-0.88231802,-0.78061831,-0.674310863,-0.747738957,-0.512072921,-0.500084043,-0.676817954,-0.694840014,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,28.43558,..,23.88692,..,19.33825,..,17.06392,..,..,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,..,..,..,91.8,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,18.8,16.3,14.1,12.3,10.5,9.8,9.3,9.3,..,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,90.57640076,92.20542145,89.63214111,90.25110626,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,17.7,17.7,17.7,17.7,17.7,17.7,..,..,..,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP1.ZS,0.14,..,0.12,0.06,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,16.94915254,19.04761905,19.04761905,19.04761905,19.04761905,19.04761905,23.80952381,23.80952381,26.98412698,26.98412698,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,22.3589,22.28986,22.19159,22.30051,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,Rail lines (total route-km),IS.RRS.TOTL.KM,597,597,620,620,620,620,662,620,..,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,Refugee population by country or territory of asylum,SM.POP.REFG,2027,1963,2724,2521,2654,3788,5578,10724,8608,10092,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,Regulatory Quality: Estimate,RQ.EST,-1.036864042,-1.064184427,-1.118531585,-1.102980018,-1.100579858,-1.061833382,-1.072057724,-1.154771566,-1.197977424,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,74,82.4,79.4,77.9,77.2,75.8,74.7,73.2,81.5,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,Rule of Law: Estimate,RL.EST,-1.011778951,-1.074394703,-1.165802956,-1.376902461,-1.303210497,-1.253252268,-1.248422623,-1.206926942,-1.255800605,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,..,..,41.328,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,..,..,50.21958333,54.94916667,55.51666667,55.76041667,56.87541667,55.37208333,53.42708333,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,4.1,4.1,4.3,4.2,4.2,4.3,..,..,..,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,77.257055,77.680609,78.08378,78.523238,78.967045,79.631491,74.66578,80.6312,80.325862,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,66.4749,66.99484,67.533966,68.429323,69.646403,70.822878,64.529015,72.126691,71.003837,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,11819.94477,12418.62533,13231.9527,14623.35748,16021.22236,17416.13084,17692.28592,..,..,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,81.8,81.8,66.1,66.3,67.3,67.3,..,..,..,..,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,0.08,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
